"","happy","hapmar","health","finalter","satfin","income16","new_income_range"
"2200","Not too happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2201","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"2202","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$22500 TO 24999","20 000 to 39 999"
"2203","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2204","Pretty happy","VERY HAPPY","Fair","Better","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"2205","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"2206","Not too happy","VERY HAPPY","Fair","Worse","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"2207","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2208","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"2209","Pretty happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2210","Pretty happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"2211","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2212","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"2213","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2214","Very happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2215","Very happy","VERY HAPPY","Good","Worse","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2216","Not too happy","NOT TOO HAPPY","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2217","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"2218","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"2219","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2220","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2221","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"2222","Not too happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2223","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"2224","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"2225","Pretty happy","VERY HAPPY","Good","Worse","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2226","Very happy",".i:  Inapplicable","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2227","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2228","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2229","Pretty happy","PRETTY HAPPY","Fair","Worse","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"2230","Pretty happy",".i:  Inapplicable","Excellent","Stayed same","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"2231","Pretty happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$25000 TO 29999","20 000 to 39 999"
"2232","Pretty happy","PRETTY HAPPY","Excellent","Worse","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"2233","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"2234","Pretty happy",".i:  Inapplicable","Good","Worse","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"2235","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$30000 TO 34999","20 000 to 39 999"
"2236","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$30000 TO 34999","20 000 to 39 999"
"2237","Not too happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2238","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2239","Very happy","VERY HAPPY","Fair","Worse","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"2240","Not too happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$22500 TO 24999","20 000 to 39 999"
"2241","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2242","Pretty happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$12500 TO 14999","10 000 to 19 999"
"2243","Not too happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$3 000 TO 3 999","0 to 9 999"
"2244","Very happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$30000 TO 34999","20 000 to 39 999"
"2245","Very happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$8 000 TO 9 999","0 to 9 999"
"2246","Pretty happy","VERY HAPPY","Fair","Stayed same","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"2247","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2248","Pretty happy",".i:  Inapplicable","Poor","Stayed same","More or less satisfied","$10000 TO 12499","10 000 to 19 999"
"2249","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2250","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2251","Not too happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"2252","Pretty happy","VERY HAPPY","Good","Stayed same","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"2253","Pretty happy","PRETTY HAPPY","Good","Better","Not satisfied at all","$35000 TO 39999","20 000 to 39 999"
"2254","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"2255","Not too happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"2256","Not too happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"2257","Pretty happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"2258","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$15000 TO 17499","10 000 to 19 999"
"2259","Not too happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2260","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2261","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2262","Pretty happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2263","Pretty happy","PRETTY HAPPY","Excellent","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2264","Not too happy",".i:  Inapplicable","Poor","Stayed same","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"2265","Pretty happy","VERY HAPPY","Good","Worse","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"2266","Pretty happy",".i:  Inapplicable","Good","Worse","Pretty well satisfied","$5 000 TO 5 999","0 to 9 999"
"2267","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2268","Not too happy",".i:  Inapplicable","Excellent","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"2269","Very happy","VERY HAPPY","Good","Worse","Not satisfied at all","$90000 TO $109999","90 000 to 170 000"
"2270","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2271","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2272","Not too happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"2273","Very happy",".i:  Inapplicable","Excellent","Stayed same","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2274","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2275","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"2276","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2277","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"2278","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"2279","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2280","Very happy","VERY HAPPY","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2281","Pretty happy",".i:  Inapplicable","Fair","Better","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"2282","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"2283","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2284","Very happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2285","Not too happy","VERY HAPPY","Good","Worse","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2286","Very happy","PRETTY HAPPY","Good","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2287","Pretty happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"2288","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"2289","Pretty happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"2290","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2291","Very happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$90000 TO $109999","90 000 to 170 000"
"2292","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2293","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2294","Not too happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"2295","Pretty happy","PRETTY HAPPY","Fair","Worse","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2296","Not too happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$30000 TO 34999","20 000 to 39 999"
"2297","Very happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$1 000 TO 2 999","0 to 9 999"
"2298","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2299","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2300","Very happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2301","Very happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"2302","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2303","Pretty happy","VERY HAPPY","Excellent","Worse","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"2304","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"2305","Not too happy",".i:  Inapplicable","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2306","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2307","Pretty happy","VERY HAPPY","Fair","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2308","Very happy","VERY HAPPY","Excellent","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2309","Not too happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2310","Not too happy","VERY HAPPY","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"2311","Not too happy","PRETTY HAPPY","Good","Worse","Not satisfied at all","$3 000 TO 3 999","0 to 9 999"
"2312","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2313","Not too happy","NOT TOO HAPPY","Fair","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2314","Pretty happy","VERY HAPPY","Good","Worse","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2315","Not too happy","NOT TOO HAPPY","Fair","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"2316","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"2317","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"2318","Pretty happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"2319","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$12500 TO 14999","10 000 to 19 999"
"2320","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"2321","Pretty happy",".i:  Inapplicable","Poor","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2322","Pretty happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"2323","Pretty happy","PRETTY HAPPY","Good","Stayed same","Pretty well satisfied","$12500 TO 14999","10 000 to 19 999"
"2324","Not too happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$1 000 TO 2 999","0 to 9 999"
"2325","Pretty happy","VERY HAPPY","Excellent","Worse","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"2326","Pretty happy","PRETTY HAPPY","Excellent","Worse","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"2327","Very happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"2328","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"2329","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$130000 TO $149999","90 000 to 170 000"
"2330","Very happy","VERY HAPPY","Excellent",".s:  Skipped on Web","Pretty well satisfied","$17500 TO 19999","10 000 to 19 999"
"2331","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"2332","Very happy",".i:  Inapplicable","Fair","Stayed same","Pretty well satisfied","$17500 TO 19999","10 000 to 19 999"
"2333","Pretty happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"2334","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2335","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"2336","Pretty happy","PRETTY HAPPY","Excellent","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"2337","Pretty happy",".i:  Inapplicable","Good","Worse","More or less satisfied","UNDER $1 000","0 to 9 999"
"2338","Not too happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
